Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
046682.png;True;135;16,76;0,94;0,0
046683.png;True;154;16,68;0,94;0,0
046684.png;True;154;16,73;0,94;0,0
046685.png;True;499;16,6;2,08;0,0
046686.png;True;155;16,6;0,93;0,0
046687.png;True;155;16,59;0,94;0,0
046688.png;True;154;17,67;0,94;0,0
046689.png;True;154;17,04;0,97;0,0
046690.png;True;154;17,18;0,96;0,0
046691.png;True;223;16,71;1,16;0,0
046692.png;True;444;16,63;1,85;0,0
046693.png;True;111;16,7;0,72;0,0
046694.png;True;664;16,55;2,54;0,0
046695.png;True;155;16,43;0,93;0,0
046696.png;True;234;16,67;1,17;0,0
046697.png;True;584;16,56;2,3;0,0
046698.png;True;145;17,98;0,93;0,0
046699.png;True;139;17,77;0,93;0,0
046700.png;True;154;16,98;0,95;0,0
046701.png;True;154;17,21;0,97;0,0
046702.png;True;154;16,73;0,93;0,0
046703.png;True;228;16,68;1,18;0,0
046704.png;True;133;16,5;0,72;0,0
046705.png;True;154;16,79;0,94;0,0
046706.png;True;2295;16,59;8,19;0,0
046707.png;True;158;16,55;0,93;0,0
046708.png;True;154;16,55;0,94;0,0
046709.png;True;501;16,68;2,07;0,0
046710.png;True;154;16,61;1,18;0,0
046711.png;True;155;16,89;0,97;0,0
046712.png;True;444;16,98;1,88;0,0
046713.png;True;132;16,9;0,76;0,0
046714.png;True;154;16,67;0,94;0,0
046715.png;True;659;16,6;2,56;0,0
046716.png;True;186;16,6;0,94;0,0
046717.png;True;154;16,5;0,93;0,0
046718.png;True;154;16,72;0,93;0,0
046719.png;True;157;16,72;0,98;0,0
046720.png;True;158;16,5;0,93;0,0
046721.png;True;142;18,38;0,93;0,0
046722.png;True;230;18,39;1,42;0,0
046723.png;True;157;17,09;1,05;0,0
046724.png;True;158;17,1;0,97;0,0
046725.png;True;501;16,87;2,06;0,0
046726.png;True;136;16,62;0,92;0,0
046727.png;True;154;16,45;0,95;0,0
046728.png;True;155;16,71;0,93;0,0
046729.png;True;227;16,6;1,17;0,0
046730.png;True;230;16,6;1,2;0,0
046731.png;True;231;16,66;1,17;0,0
046732.png;True;283;16,66;1,39;0,0
046733.png;True;157;16,75;0,94;0,0
046734.png;True;157;16,97;0,96;0,0
046735.png;True;154;16,88;0,96;0,0
046737.png;True;138;16,88;0,96;0,0
046738.png;True;141;16,69;0,93;0,0
046739.png;True;154;16,47;0,93;0,0
046740.png;True;221;16,49;1,16;0,0
046741.png;True;230;17,06;1,17;0,0
046742.png;True;136;16,58;0,93;0,0
046743.png;True;224;16,46;1,17;0,0
046744.png;True;154;16,44;0,93;0,0
046745.png;True;154;17,63;0,94;0,0
046747.png;True;134;18,36;0,95;0,0
046748.png;True;155;17,0;0,95;0,0
046749.png;True;140;16,87;0,96;0,0
046750.png;True;157;16,79;0,93;0,0
046751.png;True;223;16,55;1,16;0,0
046753.png;True;125;16,7;0,73;0,0
046754.png;True;580;16,47;2,27;0,0
046755.png;True;445;16,62;1,83;0,0
046756.png;True;155;16,6;0,95;0,0
046757.png;True;155;16,59;0,94;0,0
046762.png;True;365;16,6;1,63;0,0
046763.png;True;409;16,6;1,84;0,0
046764.png;True;154;16,86;0,94;0,0
046765.png;True;154;17,37;0,95;0,0
046766.png;True;154;16,75;0,94;0,0
046767.png;True;451;16,59;1,85;0,0
046768.png;True;130;16,67;0,72;0,0
046769.png;True;137;16,64;0,92;0,0
046771.png;True;124;16,79;0,73;0,0
046772.png;True;158;16,8;0,95;0,0
046774.png;True;228;16,69;1,18;0,0
046775.png;True;446;16,61;1,86;0,0
046776.png;True;222;17,53;1,17;0,0
046777.png;True;128;18,89;0,74;0,0
046778.png;True;446;17,08;1,9;0,0
046779.png;True;156;17,23;0,97;0,0
046780.png;True;154;16,79;0,94;0,0
046781.png;True;446;16,65;1,84;0,0
046782.png;True;132;16,68;0,72;0,0
046785.png;True;82;16,56;0,72;0,0
046786.png;True;225;16,61;1,16;0,0
046788.png;True;447;16,66;1,87;0,0
046789.png;True;158;16,59;0,94;0,0
046790.png;True;234;16,6;1,18;0,0
046792.png;True;154;16,75;0,94;0,0
046793.png;True;158;16,83;0,94;0,0
046794.png;True;157;17,05;0,96;0,0
046795.png;True;332;17,04;1,44;0,0
046796.png;True;134;16,63;0,74;0,0
046797.png;True;158;16,8;0,94;0,0
046798.png;True;166;16,58;0,94;0,0
046799.png;True;132;16,68;0,73;0,0
046800.png;True;154;16,76;0,94;0,0
046801.png;True;95;16,73;0,72;0,0
046802.png;True;154;16,68;0,95;0,0
046803.png;True;126;17,66;0,73;0,0
046804.png;True;142;17,96;1,05;0,0
046805.png;True;223;16,81;1,21;0,0
046806.png;True;446;17,04;1,92;0,0
046807.png;True;230;16,9;1,22;0,0
046808.png;True;223;16,62;1,16;0,0
046809.png;True;157;16,79;0,99;0,0
046810.png;True;500;16,7;2,1;0,0
046811.png;True;223;16,81;1,22;0,0
046812.png;True;223;16,63;1,16;0,0
046813.png;True;117;16,77;0,72;0,0
046814.png;True;451;16,63;1,84;0,0
046815.png;True;154;16,53;0,94;0,0
046816.png;True;154;16,72;0,94;0,0
046817.png;True;154;16,93;0,95;0,0
046818.png;True;500;16,56;2,06;0,0
046819.png;True;157;17,06;0,96;0,0
046820.png;True;136;16,66;0,93;0,0
046821.png;True;154;17,01;0,93;0,0
046822.png;True;154;16,57;0,93;0,0
046823.png;True;211;16,57;1,16;0,0
046824.png;True;155;16,71;0,93;0,0
046825.png;True;2299;16,67;8,18;0,0
046826.png;True;230;16,68;1,17;0,0
046827.png;True;154;16,78;0,94;0,0
046828.png;True;691;17,04;2,82;0,0
046829.png;True;154;16,94;0,96;0,0
046830.png;True;230;16,63;1,16;0,0
046831.png;True;154;16,9;0,99;0,0
046832.png;True;155;16,6;0,94;0,0
046833.png;True;154;16,78;0,93;0,0
046834.png;True;158;16,67;0,94;0,0
046835.png;True;154;16,76;0,98;0,0
046836.png;True;590;16,69;2,29;0,0
046837.png;True;76;17,35;0,71;0,0
046838.png;True;154;17,7;1,23;0,0
046839.png;True;155;16,97;0,95;0,0
046840.png;True;404;16,95;1,86;0,0
046841.png;True;159;16,81;0,95;0,0
046842.png;True;137;16,65;0,92;0,0
046843.png;True;115;16,7;0,75;0,0
046844.png;True;137;16,78;0,93;0,0
046845.png;True;225;16,74;1,17;0,0
046846.png;True;442;16,81;1,86;0,0
046847.png;True;230;16,7;1,17;0,0
046848.png;True;155;16,68;0,95;0,0
046850.png;True;157;16,62;0,95;0,0
046851.png;True;154;16,62;0,94;0,0
046854.png;True;573;17,06;2,36;0,0
046857.png;True;448;17,25;1,91;0,0
046858.png;True;155;16,67;0,99;0,0
046859.png;True;671;16,62;2,72;0,0
046863.png;True;161;17,13;0,96;0,0
046864.png;True;154;16,53;0,93;0,0
046865.png;True;230;16,7;1,18;0,0
046867.png;True;147;16,65;0,94;0,0
046869.png;True;154;16,75;0,93;0,0
046870.png;True;450;19,17;1,83;0,0
046871.png;True;122;19,21;0,9;0,0
046872.png;True;497;17,08;2,12;0,0
046873.png;True;154;17,2;0,96;0,0
046876.png;True;155;16,78;0,92;0,0
046878.png;True;445;16,64;1,86;0,0
046879.png;True;155;16,86;0,94;0,0
046880.png;True;158;16,66;0,95;0,0
046881.png;True;154;16,55;0,93;0,0
046882.png;True;154;16,62;0,93;0,0
046883.png;True;155;16,53;0,93;0,0
046884.png;True;490;16,59;2,07;0,0
046885.png;True;154;17,61;1,12;0,0
046886.png;True;154;16,7;0,97;0,0
046887.png;True;229;16,93;1,2;0,0
046888.png;True;154;17,19;0,96;0,0
046889.png;True;157;16,64;0,93;0,0
046890.png;True;151;16,72;0,95;0,0
046891.png;True;168;16,85;0,94;0,0
046892.png;True;446;16,62;1,88;0,0
046893.png;True;154;16,74;0,94;0,0
046894.png;True;142;16,63;0,93;0,0
046895.png;True;154;16,73;1,0;0,0
046896.png;True;154;16,6;0,95;0,0
046897.png;True;502;17,48;2,1;0,0
046898.png;True;124;16,91;0,74;0,0
046899.png;True;157;16,99;0,96;0,0
046901.png;True;161;16,69;0,94;0,0
046904.png;True;224;16,56;1,18;0,0
046905.png;True;155;16,61;0,94;0,0
046906.png;True;526;16,67;2,06;0,0
046907.png;True;157;16,74;0,94;0,0
046908.png;True;233;16,5;1,17;0,0
046909.png;True;228;16,59;1,16;0,0
046911.png;True;155;16,45;0,93;0,0
046912.png;True;154;16,6;0,94;0,0
046913.png;True;179;17,08;0,97;0,0
046914.png;True;160;16,96;0,96;0,0
046915.png;True;225;16,66;1,16;0,0
046916.png;True;154;16,98;0,94;0,0
046917.png;True;446;16,98;1,83;0,0
046918.png;True;155;16,84;0,94;0,0
046919.png;True;158;16,64;0,95;0,0
046920.png;True;154;16,98;0,95;0,0
046921.png;True;158;16,67;0,94;0,0
046922.png;True;236;17,47;1,21;0,0
046923.png;True;154;19,51;1,06;0,0
046924.png;True;157;17,27;0,96;0,0
046925.png;True;154;17,02;0,96;0,0
046926.png;True;154;16,74;0,94;0,0
046927.png;True;155;16,7;0,94;0,0
046928.png;True;157;16,56;0,94;0,0
046929.png;True;154;16,58;0,95;0,0
046930.png;True;155;16,66;0,94;0,0
046931.png;True;155;16,41;0,93;0,0
046932.png;True;155;16,62;0,94;0,0
046933.png;True;157;16,56;0,93;0,0
046935.png;True;669;17,46;2,71;0,0
046937.png;True;223;16,68;1,19;0,0
046938.png;True;155;17,14;0,98;0,0
046939.png;True;121;17,06;0,73;0,0
046941.png;True;132;16,62;0,72;0,0
046943.png;True;157;16,59;0,93;0,0
046944.png;True;446;16,86;1,84;0,0
046945.png;True;154;16,55;0,95;0,0
046946.png;True;447;16,45;1,83;0,0
046947.png;True;236;16,65;1,16;0,0
046948.png;True;135;16,68;0,93;0,0
046949.png;True;157;17,49;0,95;0,0
046950.png;True;154;19,48;0,96;0,0
046951.png;True;445;16,95;1,89;0,0
046952.png;True;155;17,0;0,96;0,0
046953.png;True;423;16,85;1,83;0,0
046954.png;True;118;16,76;0,72;0,0
046956.png;True;156;16,63;0,94;0,0
046957.png;True;239;16,44;1,17;0,0
046958.png;True;135;16,68;0,93;0,0
046959.png;True;161;16,67;0,94;0,0
046960.png;True;160;16,63;0,93;0,0
046962.png;True;157;16,6;1,15;0,0
046963.png;True;128;16,61;0,72;0,0
046964.png;True;2295;16,72;8,21;0,0
046965.png;True;142;16,98;0,97;0,0
046966.png;True;230;17,16;1,2;0,0
046968.png;True;158;16,6;0,94;0,0
046969.png;True;154;16,49;0,94;0,0
046970.png;True;154;16,68;1,06;0,0
046971.png;True;155;16,55;0,94;0,0
046972.png;True;158;16,66;0,94;0,0
046973.png;True;150;16,76;0,93;0,0
046974.png;True;111;16,53;0,72;0,0
046977.png;True;154;18,14;0,94;0,0
046978.png;True;154;17,64;0,97;0,0
046979.png;True;140;16,83;0,94;0,0
046980.png;True;443;17,15;1,97;0,0
046981.png;True;407;16,84;1,81;0,0
046982.png;True;158;16,6;0,93;0,0
046983.png;True;147;16,38;0,93;0,0
046985.png;True;132;16,81;0,75;0,0
046986.png;True;157;16,53;0,94;0,0
046987.png;True;445;16,59;1,84;0,0
046988.png;True;674;16,44;2,73;0,0
046989.png;True;339;16,51;1,6;0,0
046990.png;True;151;16,64;0,97;0,0
046992.png;True;157;16,67;0,94;0,0
046993.png;True;154;16,89;0,95;0,0
046994.png;True;158;16,92;0,95;0,0
046996.png;True;160;16,51;0,93;0,0
046997.png;True;146;16,74;0,94;0,0
046998.png;True;173;16,48;0,94;0,0
046999.png;True;233;16,69;1,16;0,0
047000.png;True;154;16,52;0,93;0,0
047001.png;True;158;16,61;0,95;0,0
047002.png;True;341;16,79;1,6;0,0
047003.png;True;643;17,51;2,5;0,0
047004.png;True;140;17,4;1,09;0,0
047006.png;True;155;16,91;0,96;0,0
047007.png;True;228;17,0;1,23;0,0
047008.png;True;158;16,84;0,93;0,0
047009.png;True;155;16,44;0,93;0,0
047010.png;True;229;16,62;1,17;0,0
047011.png;True;158;16,81;1,0;0,0
047012.png;True;154;16,73;0,94;0,0
047013.png;True;125;16,77;0,75;0,0
047014.png;True;2247;16,73;8,06;0,0
047015.png;True;446;16,56;1,84;0,0
047016.png;True;154;17,21;0,97;0,0
047017.png;True;154;16,63;0,93;0,0
047018.png;True;120;17,05;0,74;0,0
047019.png;True;234;17,04;1,21;0,0
047020.png;True;154;16,54;0,93;0,0
047021.png;True;154;16,52;0,94;0,0
047022.png;True;141;16,52;0,94;0,0
047023.png;True;155;16,72;0,94;0,0
047024.png;True;234;16,63;1,19;0,0
047025.png;True;150;16,5;0,93;0,0
047026.png;True;133;16,74;0,85;0,0
047027.png;True;91;17,5;0,71;0,0
047028.png;True;155;18,88;1,13;0,0
047029.png;True;223;17,06;1,18;0,0
047030.png;True;154;17,15;0,99;0,0
047031.png;True;446;16,92;1,85;0,0
047032.png;True;637;16,62;2,51;0,0
047033.png;True;125;16,53;0,72;0,0
047034.png;True;155;16,73;0,94;0,0
047035.png;True;446;16,66;1,95;0,0
047036.png;True;155;16,74;0,94;0,0
047037.png;True;157;16,64;0,94;0,0
047038.png;True;154;16,62;0,95;0,0
047040.png;True;525;16,86;2,22;0,0
047041.png;True;139;16,69;0,95;0,0
047042.png;True;120;16,87;0,74;0,0
047043.png;True;154;17,12;0,96;0,0
047044.png;True;155;16,79;0,94;0,0
047045.png;True;123;16,74;0,72;0,0
047046.png;True;158;16,58;0,94;0,0
047047.png;True;154;16,67;0,94;0,0
047048.png;True;154;16,59;0,94;0,0
047049.png;True;444;16,62;1,85;0,0
047050.png;True;662;16,73;2,55;0,0
047051.png;True;154;17,18;0,94;0,0
047052.png;True;154;18,77;0,94;0,0
047053.png;True;154;17,07;0,96;0,0
047054.png;True;2306;17,03;8,27;0,0
047055.png;True;157;16,77;0,96;0,0
047056.png;True;230;17,06;1,18;0,0
047057.png;True;155;16,7;0,94;0,0
047058.png;True;154;16,73;0,94;0,0
047060.png;True;154;16,58;0,93;0,0
047061.png;True;157;16,64;0,94;0,0
047062.png;True;158;16,67;0,94;0,0
047063.png;True;155;17,87;0,97;0,0
047065.png;True;236;18,02;1,25;0,0
047066.png;True;504;17,16;2,25;0,0
047067.png;True;230;17,07;1,2;0,0
047068.png;True;446;16,85;1,84;0,0
047069.png;True;179;16,53;0,94;0,0
047071.png;True;445;16,77;1,88;0,0
047072.png;True;235;16,65;1,17;0,0
047073.png;True;155;16,78;0,93;0,0
047074.png;True;437;16,44;1,86;0,0
047075.png;True;154;16,57;0,94;0,0
047076.png;True;154;16,8;0,94;0,0
047077.png;True;500;16,51;2,05;0,0
047078.png;True;553;16,77;2,35;0,0
047079.png;True;157;17,11;0,96;0,0
047080.png;True;154;17,16;0,98;0,0
047081.png;True;157;16,69;0,95;0,0
047082.png;True;446;16,64;1,85;0,0
047083.png;True;154;17,27;0,94;0,0
047084.png;True;458;16,7;1,85;0,0
047085.png;True;228;16,7;1,16;0,0
047086.png;True;154;16,71;0,98;0,0
047087.png;True;157;16,68;0,93;0,0
047088.png;True;236;17,8;1,17;0,0
047089.png;True;154;17,8;0,93;0,0
047090.png;True;154;16,95;0,96;0,0
047091.png;True;668;17,15;2,58;0,0
047092.png;True;225;16,78;1,18;0,0
047095.png;True;224;16,64;1,19;0,0
047096.png;True;154;16,56;0,93;0,0
047097.png;True;154;16,82;0,97;0,0
047098.png;True;162;16,75;0,94;0,0
047099.png;True;134;16,56;0,72;0,0
047101.png;True;499;16,56;2,07;0,0
047107.png;True;236;16,69;1,17;0,0
047109.png;True;237;16,56;1,18;0,0
047110.png;True;154;18,05;0,94;0,0
047111.png;True;157;16,91;0,98;0,0
047113.png;True;155;16,96;0,94;0,0
047114.png;True;154;16,57;0,94;0,0
047115.png;True;154;16,49;0,93;0,0
047116.png;True;158;16,58;0,93;0,0
047117.png;True;154;16,69;0,95;0,0
047118.png;True;232;16,5;1,17;0,0
047119.png;True;154;16,72;0,94;0,0
047120.png;True;674;16,5;2,7;0,0
047121.png;True;145;16,53;0,94;0,0
047122.png;True;146;17,76;0,94;0,0
047123.png;True;167;16,87;0,96;0,0
047124.png;True;445;16,97;1,91;0,0
047125.png;True;157;16,88;0,95;0,0
047126.png;True;578;16,69;2,49;0,0
047127.png;True;158;16,72;0,93;0,0
047128.png;True;154;16,55;0,93;0,0
047130.png;True;446;16,65;1,84;0,0
047131.png;True;444;16,63;1,91;0,0
047132.png;True;226;16,79;1,16;0,0
047133.png;True;513;16,59;2,06;0,0
047134.png;True;236;16,53;1,17;0,0
047136.png;True;154;16,83;0,96;0,0
047137.png;True;142;17,09;0,98;0,0
047138.png;True;158;16,98;0,94;0,0
047139.png;True;111;16,62;0,72;0,0
047140.png;True;154;16,42;0,93;0,0
047141.png;True;158;16,95;0,93;0,0
047142.png;True;154;16,51;0,93;0,0
047143.png;True;154;16,65;0,93;0,0
047144.png;True;154;16,52;0,92;0,0
047145.png;True;154;16,53;0,93;0,0
047146.png;True;130;16,46;0,72;0,0
047147.png;True;232;16,6;1,16;0,0
047148.png;True;224;17,06;1,19;0,0
047149.png;True;144;16,94;0,95;0,0
047150.png;True;132;16,62;0,72;0,0
047151.png;True;446;16,66;1,86;0,0
047152.png;True;154;16,69;0,93;0,0
047153.png;True;458;16,53;1,85;0,0
047154.png;True;125;16,47;0,72;0,0
047155.png;True;670;16,71;2,56;0,0
047156.png;True;154;16,62;0,93;0,0
047157.png;True;155;17,63;0,94;0,0
047158.png;True;154;17,51;1,38;0,0
047159.png;True;154;17,09;0,96;0,0
047160.png;True;228;17,09;1,19;0,0
047161.png;True;444;16,83;1,84;0,0
047162.png;True;154;16,55;1,02;0,0
047163.png;True;154;16,61;0,94;0,0
047164.png;True;154;16,75;0,95;0,0
047165.png;True;663;16,66;2,52;0,0
047166.png;True;154;16,51;0,93;0,0
047167.png;True;157;16,65;0,93;0,0
047168.png;True;154;16,68;0,94;0,0
047169.png;True;439;18,01;2,13;0,0
047170.png;True;236;17,05;1,22;0,0
047171.png;True;503;17,08;2,11;0,0
047172.png;True;158;16,92;0,94;0,0
047173.png;True;697;16,56;2,73;0,0
047174.png;True;525;16,74;2,1;0,0
047175.png;True;154;16,66;0,94;0,0
047176.png;True;228;16,62;1,22;0,0
047177.png;True;225;16,59;1,16;0,0
047178.png;True;137;16,63;0,92;0,0
047179.png;True;445;16,73;1,85;0,0
047180.png;True;527;16,61;2,07;0,0
047181.png;True;338;16,73;1,66;0,0
047182.png;True;146;17,03;0,96;0,0
047183.png;True;441;17,09;1,93;0,0
047185.png;True;669;17,04;2,52;0,0
047186.png;True;207;16,68;1,15;0,0
047187.png;True;154;16,81;0,93;0,0
047188.png;True;445;16,57;1,83;0,0
047190.png;True;223;16,61;1,16;0,0
047191.png;True;132;16,6;0,73;0,0
047192.png;True;2247;16,56;7,97;0,0
047193.png;True;247;16,57;1,36;0,0
047194.png;True;228;16,54;1,33;0,0
047195.png;True;157;17,04;0,97;0,0
047196.png;True;237;17,0;1,2;0,0
047197.png;True;154;16,8;0,95;0,0
047198.png;True;442;16,66;1,83;0,0
047199.png;True;154;16,53;0,94;0,0
047200.png;True;231;16,48;1,15;0,0
047201.png;True;154;16,57;0,94;0,0
047202.png;True;116;16,61;0,72;0,0
047204.png;True;154;16,8;0,94;0,0
047206.png;True;155;16,65;0,95;0,0
047208.png;True;228;17,14;1,86;0,0
047210.png;True;155;16,64;0,97;0,0
047211.png;True;239;16,83;1,2;0,0
047212.png;True;154;16,83;0,92;0,0
047213.png;True;155;16,78;0,93;0,0
047214.png;True;155;16,75;0,97;0,0
047215.png;True;161;16,57;0,94;0,0
047216.png;True;157;16,62;0,93;0,0
047217.png;True;150;16,69;0,94;0,0
047218.png;True;132;16,39;0,72;0,0
047219.png;True;204;16,67;1,15;0,0
047220.png;True;223;16,87;1,26;0,0
047221.png;True;154;17,45;1,01;0,0
047222.png;True;502;17,15;2,15;0,0
047223.png;True;154;17,16;0,96;0,0
047224.png;True;157;16,48;0,93;0,0
047225.png;True;142;16,76;0,94;0,0
047226.png;True;446;16,77;1,84;0,0
047227.png;True;446;16,52;1,83;0,0
047229.png;True;154;16,58;0,93;0,0
047230.png;True;445;16,49;1,94;0,0
047231.png;True;168;16,96;0,95;0,0
047232.png;True;327;17,69;1,4;0,0
047233.png;True;154;17,33;1,09;0,0
047234.png;True;154;17,02;0,97;0,0
047235.png;True;154;16,98;0,96;0,0
047236.png;True;133;16,91;0,72;0,0
047237.png;True;115;16,63;0,71;0,0
047239.png;True;154;16,58;0,93;0,0
047240.png;True;154;17,48;0,94;0,0
047241.png;True;155;16,55;0,93;0,0
047242.png;True;226;17,31;1,15;0,0
047243.png;True;204;16,58;1,14;0,0
047244.png;True;154;16,58;0,95;0,0
047245.png;True;140;16,46;0,93;0,0
047246.png;True;155;16,96;0,95;0,0
047248.png;True;236;17,1;1,2;0,0
047249.png;True;2247;16,84;8,13;0,0
047251.png;True;142;16,7;0,93;0,0
047253.png;True;154;16,54;0,94;0,0
047258.png;True;154;16,53;0,94;0,0
047259.png;True;138;16,7;0,92;0,0
047260.png;True;155;16,67;0,93;0,0
047261.png;True;155;16,63;1,1;0,0
047262.png;True;663;16,6;2,51;0,0
047263.png;True;237;17,5;1,17;0,0
047264.png;True;228;17,11;1,34;0,0
047265.png;True;158;16,91;0,96;0,0
047266.png;True;224;16,78;1,19;0,0
047267.png;True;333;16,98;1,45;0,0
047268.png;True;138;16,71;0,93;0,0
047269.png;True;820;16,59;3,2;0,0
047270.png;True;155;16,97;0,93;0,0
047271.png;True;154;16,53;0,93;0,0
047272.png;True;154;16,5;0,93;0,0
047274.png;True;155;16,76;0,94;0,0
047275.png;True;230;16,64;1,22;0,0
047276.png;True;155;19,51;2,04;0,0
047277.png;True;226;19,2;1,23;0,0
047278.png;True;154;17,35;0,98;0,0
047279.png;True;228;17,48;1,22;0,0
047281.png;True;154;17,28;0,99;0,0
047282.png;True;154;16,83;0,95;0,0
047283.png;True;154;16,95;0,96;0,0
047284.png;True;231;16,89;1,18;0,0
047285.png;True;119;16,77;0,72;0,0
047286.png;True;442;16,79;1,84;0,0
047287.png;True;587;16,59;2,3;0,0
047288.png;True;504;16,51;2,05;0,0
047289.png;True;233;18,3;1,17;0,0
047290.png;True;592;16,94;2,36;0,0
047291.png;True;128;17,03;0,74;0,0
047292.png;True;155;16,79;0,95;0,0
047293.png;True;191;16,65;0,96;0,0
047294.png;True;154;16,65;0,93;0,0
047295.png;True;154;16,47;0,98;0,0
047297.png;True;125;16,76;0,72;0,0
047298.png;True;446;16,71;1,87;0,0
047299.png;True;154;16,63;0,94;0,0
047300.png;True;120;16,44;0,78;0,0
047301.png;True;154;17,83;0,93;0,0
047302.png;True;142;16,82;0,96;0,0
047303.png;True;140;16,99;0,95;0,0
047304.png;True;155;17,05;0,95;0,0
047305.png;True;155;16,49;0,93;0,0
047307.png;True;143;16,98;0,93;0,0
047310.png;True;154;16,85;0,93;0,0
047311.png;True;154;16,58;0,94;0,0
047312.png;True;157;16,59;0,93;0,0
047313.png;True;147;16,39;0,92;0,0
047315.png;True;154;16,69;0,94;0,0
047316.png;True;154;17,51;0,94;0,0
047317.png;True;111;18,9;0,76;0,0
047318.png;True;154;16,93;0,97;0,0
047319.png;True;154;16,81;0,96;0,0
047320.png;True;154;16,69;0,94;0,0
047321.png;True;159;16,49;0,94;0,0
047322.png;True;458;16,55;1,84;0,0
047323.png;True;144;16,66;0,94;0,0
047325.png;True;187;16,68;0,94;0,0
047326.png;True;155;16,97;0,96;0,0
047327.png;True;150;17,08;0,95;0,0
047329.png;True;146;16,82;0,93;0,0
047331.png;True;579;16,9;2,43;0,0
047332.png;True;160;16,78;0,94;0,0
047334.png;True;154;16,85;0,96;0,0
047336.png;True;155;16,83;0,94;0,0
047337.png;True;154;16,71;0,99;0,0
047339.png;True;444;16,64;1,86;0,0
047340.png;True;155;16,53;0,93;0,0
047341.png;True;165;16,58;0,94;0,0
047342.png;True;154;16,59;0,93;0,0
047345.png;True;2247;16,8;7,93;0,0
047346.png;True;155;16,7;0,94;0,0
047347.png;True;442;17,29;1,87;0,0
047348.png;True;155;19,67;0,94;0,0
047349.png;True;157;16,94;0,95;0,0
047350.png;True;154;16,94;0,96;0,0
047351.png;True;446;16,84;1,85;0,0
047352.png;True;441;16,47;1,84;0,0
047354.png;True;244;16,63;1,19;0,0
047355.png;True;155;16,75;0,98;0,0
047356.png;True;154;16,72;0,98;0,0
047357.png;True;155;16,47;0,94;0,0
047358.png;True;167;16,71;0,94;0,0
047359.png;True;154;16,77;0,93;0,0
047361.png;True;154;16,62;1,03;0,0
047362.png;True;231;16,83;1,17;0,0
047363.png;True;236;17,2;1,25;0,0
047364.png;True;155;16,74;0,96;0,0
047365.png;True;155;16,54;0,92;0,0
047366.png;True;154;16,45;0,93;0,0
047368.png;True;79;16,71;0,7;0,0
047369.png;True;154;16,67;0,93;0,0
047370.png;True;443;16,55;1,85;0,0
047371.png;True;342;16,5;1,6;0,0
047372.png;True;126;16,48;0,72;0,0
047373.png;True;155;17,26;0,94;0,0
047374.png;True;155;18,61;0,97;0,0
047375.png;True;154;16,57;0,93;0,0
047376.png;True;266;16,75;1,19;0,0
047377.png;True;135;16,54;0,93;0,0
047378.png;True;502;16,37;2,04;0,0
047379.png;True;236;16,54;1,16;0,0
047380.png;True;158;16,53;0,93;0,0
047381.png;True;228;16,56;1,16;0,0
047383.png;True;643;16,61;2,58;0,0
047384.png;True;155;16,48;0,94;0,0
047385.png;True;155;17,46;0,94;0,0
047386.png;True;223;18,76;1,17;0,0
047387.png;True;154;17,12;0,96;0,0
047389.png;True;229;16,95;1,18;0,0
047390.png;True;236;16,63;1,16;0,0
047391.png;True;150;16,72;0,94;0,0
047392.png;True;154;16,57;0,92;0,0
047393.png;True;134;16,68;0,72;0,0
047394.png;True;439;16,55;1,87;0,0
047396.png;True;230;16,61;1,16;0,0
047397.png;True;228;16,68;1,16;0,0
047398.png;True;520;16,6;2,15;0,0
047399.png;True;146;16,55;0,93;0,0
047401.png;True;154;16,75;0,95;0,0
047402.png;True;230;16,89;1,19;0,0
047403.png;True;169;17,13;0,97;0,0
047405.png;True;262;19,07;1,23;0,0
047406.png;True;155;17,14;0,96;0,0
047407.png;True;133;17,01;0,74;0,0
047409.png;True;581;17,0;2,36;0,0
047410.png;True;142;16,61;0,97;0,0
047411.png;True;154;16,51;0,93;0,0
047412.png;True;120;16,8;0,72;0,0
047414.png;True;239;16,55;1,26;0,0
047415.png;True;158;16,6;0,94;0,0
047416.png;True;154;17,12;0,95;0,0
047417.png;True;154;16,99;0,97;0,0
047418.png;True;134;16,64;0,72;0,0
047419.png;True;154;16,69;0,93;0,0
047420.png;True;132;16,76;0,72;0,0
047421.png;True;157;16,49;0,93;0,0
047422.png;True;165;16,67;0,94;0,0
047423.png;True;738;16,68;2,96;0,0
047424.png;True;155;16,77;0,94;0,0
047425.png;True;157;17,92;0,94;0,0
047427.png;True;148;17,41;1,4;0,0
047428.png;True;231;16,95;1,2;0,0
047429.png;True;120;17,02;0,74;0,0
047430.png;True;155;17,71;0,96;0,0
047431.png;True;121;16,54;0,72;0,0
047433.png;True;230;16,58;1,19;0,0
047435.png;True;154;17,02;0,94;0,0
047436.png;True;157;16,47;0,93;0,0
047439.png;True;223;16,62;1,16;0,0
047440.png;True;664;16,76;2,54;0,0
047441.png;True;154;16,71;0,94;0,0
047442.png;True;153;17,31;0,94;0,0
047443.png;True;155;17,71;0,94;0,0
047444.png;True;154;17,32;1,01;0,0
047445.png;True;157;17,02;0,96;0,0
047446.png;True;142;16,91;0,93;0,0
047447.png;True;155;16,47;0,92;0,0
