Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
015656.png;True;230;1,05;1,13;0
015712.png;True;137;1,05;0,9;0
015759.png;True;120;1,05;0,71;0
015903.png;True;155;1,06;0,91;0
015904.png;True;444;1,07;1,84;0
016018.png;True;154;1,05;0,91;0
016025.png;True;157;1,19;0,92;0
016039.png;True;236;1,08;1,17;0
016061.png;True;154;1,06;0,91;0
016075.png;True;154;1,06;0,92;0
016085.png;True;155;1,06;0,91;0
016087.png;True;130;1,05;0,7;0
016111.png;True;228;1,05;1,13;0
016112.png;True;332;1,06;1,4;0
016246.png;True;154;1,06;0,91;0
016343.png;True;155;1,07;0,92;0
016353.png;True;134;1,06;0,71;0
016404.png;True;154;1,06;0,91;0
016452.png;True;236;1,05;1,14;0
016471.png;True;138;1,06;0,9;0
016635.png;True;154;1,2;0,91;0
016675.png;True;152;1,05;0,91;0
016706.png;True;446;1,04;1,79;0
016759.png;True;984;1,29;3,68;0
016815.png;True;154;1,05;0,92;0
016836.png;True;442;1,06;2,08;0
017009.png;True;185;1,15;1,06;0
017058.png;True;443;1,1;1,83;0
017068.png;True;527;1,08;2,02;0
017071.png;True;154;1,06;0,91;0
017110.png;True;194;1,08;0,95;0
017182.png;True;154;1,06;0,91;0
017243.png;True;422;2,04;2,75;0
017266.png;True;233;1,22;1,45;0
017323.png;True;445;1,07;1,83;0
017356.png;True;133;1,09;0,7;0
017362.png;True;231;1,18;1,18;0
017453.png;True;157;1,06;0,92;0
017470.png;True;154;1,06;0,9;0
017581.png;True;223;1,06;1,15;0
017594.png;True;155;1,05;0,96;0
017597.png;True;254;1,05;1,16;0
017600.png;True;158;2,73;2,24;0
017778.png;True;502;1,08;2,02;0
017827.png;True;117;1,04;0,7;0
017872.png;True;237;1,04;1,15;0
017956.png;True;157;1,04;0,9;0
018018.png;True;186;1,04;0,92;0
018026.png;True;155;1,05;0,91;0
018076.png;True;155;2,64;2,16;0
018077.png;True;444;1,77;2,9;0
018082.png;True;671;1,32;3,32;0
018135.png;True;138;1,09;0,95;0
018198.png;True;154;1,06;0,91;0
018200.png;True;231;2,67;2,71;0
018206.png;True;444;1,76;2,96;0
018208.png;True;131;1,32;0,89;0
018239.png;True;339;1,19;1,78;0
018319.png;True;154;1,06;0,93;0
018475.png;True;446;1,02;1,77;0
018495.png;True;158;1,02;0,88;0
018499.png;True;525;1,02;1,97;0
018534.png;True;154;1,02;0,89;0
018573.png;True;155;1,09;0,89;0
018586.png;True;154;1,01;0,88;0
018652.png;True;158;1,01;0,89;0
018670.png;True;154;1,02;0,89;0
018695.png;True;154;1;0,88;0
018890.png;True;444;1,01;1,75;0
018964.png;True;142;1,02;0,89;0
018988.png;True;150;1,01;0,88;0
018996.png;True;155;1,02;0,89;0
019072.png;True;121;1,06;0,68;0
019120.png;True;123;1,01;0,68;0
019126.png;True;158;1;0,88;0
019151.png;True;121;1,21;0,7;0
019209.png;True;574;1,01;2,17;0
019241.png;True;111;1,02;0,68;0
019335.png;True;155;1,07;0,89;0
019406.png;True;155;1;0,88;0
019420.png;True;157;1,01;0,88;0
019438.png;True;443;1,01;1,76;0
019459.png;True;226;2,64;2,69;0
019463.png;True;425;1,77;2,93;0
019464.png;True;82;1,33;0,88;0
019465.png;True;202;1,18;1,28;0
019466.png;True;228;1,05;1,12;0
019467.png;True;157;1,01;0,89;0
019468.png;True;132;1,01;0,69;0
019469.png;True;155;1,01;0,88;0
019470.png;True;123;1,01;0,68;0
019472.png;True;154;1,01;0,88;0
019484.png;True;502;1,03;1,96;0
019489.png;True;135;1,02;0,88;0
019491.png;True;228;1,03;1,1;0
019492.png;True;230;1,01;1,1;0
019496.png;True;456;1,01;1,75;0
019503.png;True;154;1,11;0,9;0
019504.png;True;153;1,01;0,88;0
019505.png;True;154;1,02;0,88;0
019509.png;True;127;1,02;0,69;0
019516.png;True;154;1,02;0,88;0
019519.png;True;222;1;1,1;0
019523.png;True;155;1,03;0,88;0
019526.png;True;116;1;0,68;0
019530.png;True;167;1,29;0,94;0
019533.png;True;587;1,04;2,23;0
019542.png;True;237;1,02;1,11;0
019546.png;True;441;1,01;1,84;0
019550.png;True;121;1,05;0,7;0
019553.png;True;230;1,02;1,11;0
019554.png;True;441;1,04;1,79;0
019555.png;True;158;1,02;0,9;0
019558.png;True;158;1,02;0,9;0
019565.png;True;2331;1,01;7,76;0
019566.png;True;227;1,02;1,11;0
019568.png;True;441;1,06;1,85;0
019569.png;True;230;1,04;1,12;0
019570.png;True;235;1,08;1,11;0
019573.png;True;221;1,02;1,1;0
019575.png;True;154;1,01;0,89;0
019576.png;True;142;1;0,91;0
019578.png;True;1067;3,17;8,51;0
019584.png;True;673;1,62;3,92;0
019585.png;True;155;1,31;1;0
019587.png;True;157;1,02;0,89;0
019589.png;True;532;1,01;1,97;0
019597.png;True;136;1,01;0,91;0
019600.png;True;237;1,02;1,1;0
019601.png;True;154;1,02;0,89;0
019602.png;True;191;1,01;0,9;0
019610.png;True;231;1,02;1,1;0
019614.png;True;154;2,68;2,26;0
019618.png;True;154;1,8;1,55;0
019621.png;True;186;1,51;1,17;0
019622.png;True;157;1,24;1,03;0
019624.png;True;136;1,08;0,92;0
019626.png;True;154;1,01;0,89;0
019630.png;True;154;1,01;0,88;0
019634.png;True;443;1,02;1,75;0
019640.png;True;152;1,01;0,88;0
019641.png;True;155;1,01;0,88;0
019644.png;True;228;1,02;1,1;0
019646.png;True;223;1,02;1,11;0
019651.png;True;155;1,01;0,88;0
019655.png;True;252;1,11;1,11;0
019656.png;True;154;1,04;0,89;0
019659.png;True;154;1,26;0,88;0
019660.png;True;127;1,01;0,69;0
019661.png;True;136;1,01;0,87;0
019664.png;True;154;1,01;0,88;0
019665.png;True;154;3,05;2,32;0
019668.png;True;228;1,02;1,1;0
019673.png;True;154;1,02;0,88;0
019674.png;True;446;1,13;1,75;0
019679.png;True;230;1,02;1,17;0
019680.png;True;158;1,03;0,9;0
019681.png;True;582;1,08;2,19;0
019682.png;True;135;1,04;0,9;0
019683.png;True;157;1,02;0,88;0
019684.png;True;155;1,13;0,88;0
019685.png;True;150;1,04;0,9;0
019686.png;True;224;1,01;1,1;0
019687.png;True;227;1,02;1,1;0
019688.png;True;236;1,01;1,1;0
019689.png;True;521;1,3;2,18;0
019690.png;True;233;1,03;1,15;0
019691.png;True;671;1,03;2,48;0
019692.png;True;327;1,13;1,47;0
019693.png;True;155;1,02;0,88;0
019694.png;True;155;1,19;0,89;0
019696.png;True;123;1,02;0,82;0
019697.png;True;237;1,05;1,12;0
019699.png;True;158;1,05;0,91;0
019701.png;True;154;1,05;0,91;0
019702.png;True;416;1,06;1,79;0
019714.png;True;125;1,06;0,7;0
019721.png;True;228;1,07;1,13;0
019723.png;True;155;1,05;0,93;0
019726.png;True;231;1,05;1,13;0
019729.png;True;154;1,08;0,9;0
019730.png;True;162;1,05;0,92;0
019732.png;True;135;1,07;0,9;0
019733.png;True;155;1,06;0,92;0
019734.png;True;671;1,08;2,75;0
019739.png;True;443;1,05;1,8;0
019740.png;True;446;1,04;1,81;0
019741.png;True;446;1,04;1,79;0
019744.png;True;154;1,06;0,92;0
019745.png;True;122;1,07;0,71;0
019749.png;True;154;1,04;0,91;0
019751.png;True;443;1,04;1,79;0
019755.png;True;160;1,04;0,91;0
019759.png;True;155;1,03;0,91;0
019761.png;True;501;1,04;2,01;0
019762.png;True;230;1,07;1,15;0
019763.png;True;425;1,05;1,82;0
019766.png;True;223;1,03;1,14;0
019770.png;True;155;1,07;0,94;0
019773.png;True;154;1,05;0,9;0
019775.png;True;154;1,04;0,94;0
019776.png;True;230;1,05;1,14;0
019777.png;True;154;1,03;0,91;0
019778.png;True;667;1,07;2,52;0
019780.png;True;482;1,05;2,01;0
019782.png;True;237;1,04;1,13;0
019783.png;True;155;1,05;0,91;0
019784.png;True;137;1,03;0,9;0
019785.png;True;155;1,06;0,94;0
019786.png;True;232;1;1,15;0
019787.png;True;125;1,03;0,69;0
019789.png;True;155;1,01;0,88;0
019790.png;True;665;1,02;2,42;0
019794.png;True;157;1,02;0,89;0
019795.png;True;446;1,02;1,76;0
019796.png;True;154;1,05;0,91;0
019797.png;True;149;1;0,88;0
019799.png;True;499;1,01;2,01;0
019801.png;True;490;1,01;1,96;0
019802.png;True;154;1,01;0,88;0
019803.png;True;155;1,01;0,88;0
019804.png;True;675;1,02;2,61;0
019805.png;True;157;1,01;0,88;0
019806.png;True;154;1,02;0,88;0
019807.png;True;236;1,01;1,11;0
019812.png;True;157;1,02;0,94;0
019813.png;True;154;1,01;0,88;0
019814.png;True;158;1,08;0,89;0
019816.png;True;157;1,15;0,89;0
019818.png;True;684;1,01;2,59;0
019819.png;True;155;1,01;0,89;0
019820.png;True;290;1,01;1,31;0
019821.png;True;123;1,14;0,68;0
019822.png;True;154;1,12;0,89;0
019823.png;True;154;1,06;0,9;0
019825.png;True;164;1,03;0,89;0
019827.png;True;154;1,02;1,08;0
019828.png;True;154;1,03;0,89;0
019829.png;True;445;1,13;2,11;0
019830.png;True;525;1,05;2,19;0
019831.png;True;228;1,03;1,1;0
019833.png;True;158;1,41;0,89;0
019837.png;True;128;1,22;0,7;0
019839.png;True;883;1,04;3,43;0
019841.png;True;82;1,08;0,7;0
019843.png;True;154;3,1;2,39;0
019844.png;True;240;1,86;1,93;0
019846.png;True;137;1,53;1,22;0
019847.png;True;447;1,19;2,04;0
019849.png;True;432;1,1;1,83;0
019850.png;True;147;1,04;0,9;0
019852.png;True;223;1,05;1,13;0
019853.png;True;154;3,08;2,33;0
019855.png;True;231;1,85;1,93;0
019858.png;True;154;1,53;1,18;0
019859.png;True;196;1,2;1,05;0
019862.png;True;154;1,06;0,93;0
019868.png;True;230;1,05;1,14;0
019869.png;True;155;1,05;0,91;0
019870.png;True;154;1,04;0,9;0
019872.png;True;138;1,04;0,91;0
019873.png;True;154;1,05;0,91;0
019874.png;True;151;1,05;0,91;0
019876.png;True;154;1,11;0,91;0
019877.png;True;233;1,04;1,13;0
019879.png;True;2306;1,05;7,99;0
019880.png;True;161;1,04;0,91;0
019882.png;True;154;1,06;0,91;0
019883.png;True;154;1,05;0,91;0
019884.png;True;236;1,04;1,13;0
019885.png;True;503;1,05;2,2;0
019886.png;True;393;1,07;1,58;0
019887.png;True;2247;1,05;7,78;0
019890.png;True;121;1,1;0,71;0
019891.png;True;520;1,05;2,21;0
019892.png;True;445;1,05;1,79;0
019893.png;True;580;1,07;2,25;0
019896.png;True;122;1,04;0,7;0
019897.png;True;154;1,05;0,94;0
019899.png;True;154;1,04;0,94;0
019900.png;True;231;1,06;1,12;0
019903.png;True;446;1,05;1,8;0
019905.png;True;154;1,04;0,91;0
019906.png;True;157;1,07;0,9;0
019909.png;True;143;1,06;0,91;0
019913.png;True;160;1,13;0,92;0
019915.png;True;154;1,04;0,9;0
019916.png;True;155;1,06;0,9;0
019917.png;True;154;1,14;0,91;0
019918.png;True;155;1,05;0,91;0
019919.png;True;154;1,05;0,91;0
019920.png;True;447;1,04;1,79;0
019922.png;True;154;1,06;0,92;0
019923.png;True;154;1,04;0,9;0
019924.png;True;155;1,04;0,91;0
019925.png;True;230;1,03;1,13;0
019926.png;True;425;1,04;1,8;0
019927.png;True;154;1,05;0,9;0
019929.png;True;134;1,04;0,7;0
019931.png;True;154;1,15;0,95;0
019932.png;True;123;1,06;0,71;0
019935.png;True;111;1,1;0,72;0
019936.png;True;121;1,1;0,71;0
019942.png;True;154;1,07;0,91;0
019945.png;True;502;1,05;2,02;0
019948.png;True;154;1,1;0,91;0
019950.png;True;444;1,05;1,79;0
019952.png;True;252;1,06;1,15;0
019953.png;True;124;1,06;0,71;0
019954.png;True;157;1,05;0,91;0
019956.png;True;158;1,04;0,93;0
019957.png;True;152;1,03;0,9;0
019963.png;True;120;1,04;0,7;0
019964.png;True;161;2,68;2,23;0
019966.png;True;155;1,77;1,56;0
019969.png;True;155;1,54;1,23;0
019970.png;True;120;1,26;0,8;0
019971.png;True;230;1,37;1,17;0
019973.png;True;154;1,06;0,91;0
019977.png;True;169;1,04;0,9;0
019983.png;True;158;1,14;1,03;0
019984.png;True;150;1,03;0,89;0
019987.png;True;155;1,02;0,88;0
019991.png;True;154;1,03;0,89;0
019993.png;True;158;1,01;0,89;0
019995.png;True;122;1,01;0,68;0
019996.png;True;234;1,02;1,1;0
019997.png;True;155;1,05;0,88;0
019998.png;True;228;2,76;2,56;0
020000.png;True;262;1,81;1,93;0
020004.png;True;155;1,32;1,16;0
020006.png;True;227;1,19;1,29;0
020007.png;True;157;1,02;0,89;0
020008.png;True;225;1,08;1,11;0
020012.png;True;236;1,02;1,11;0
020013.png;True;155;1,02;0,89;0
020014.png;True;441;3,17;4,43;0
020015.png;True;228;1,77;1,93;0
020016.png;True;330;1,43;1,74;0
020017.png;True;152;1,19;1,03;0
020018.png;True;138;1,06;0,99;0
020020.png;True;154;1,06;0,92;0
020022.png;True;239;1,08;1,16;0
020024.png;True;154;1,06;0,96;0
020026.png;True;158;1,48;0,93;0
020027.png;True;158;1,34;1,47;0
020031.png;True;445;1,41;2,02;0
020035.png;True;158;1,81;1,38;0
020036.png;True;158;1,26;0,94;0
020037.png;True;155;1,25;0,98;0
020038.png;True;223;1,06;1,14;0
020039.png;True;155;1,05;0,91;0
020041.png;True;126;1,36;1,12;0
020042.png;True;154;1,06;0,91;0
020043.png;True;228;1,04;1,13;0
020046.png;True;154;1,11;0,93;0
020047.png;True;154;1,06;0,92;0
020048.png;True;223;1,06;1,13;0
020051.png;True;130;1,07;0,7;0
020055.png;True;154;1,05;0,91;0
020058.png;True;154;1,06;0,91;0
020060.png;True;154;1,06;0,91;0
020061.png;True;148;1,04;0,9;0
020062.png;True;154;1,12;1,07;0
020063.png;True;126;1,05;0,7;0
020064.png;True;155;1,04;0,91;0
020065.png;True;122;1,04;0,73;0
020067.png;True;154;1,06;0,91;0
020068.png;True;228;1,07;1,16;0
020071.png;True;153;1,05;0,91;0
020072.png;True;154;1,08;0,93;0
020073.png;True;119;1,04;0,7;0
020074.png;True;115;1,11;0,7;0
020077.png;True;229;1,1;1,15;0
020078.png;True;155;1,08;0,91;0
020081.png;True;497;1,04;2,02;0
020082.png;True;231;1,05;1,13;0
020083.png;True;154;1,13;0,92;0
020084.png;True;118;2,69;1,69;0
020086.png;True;111;1,8;1,19;0
020087.png;True;154;1,07;0,91;0
020088.png;True;719;1,05;2,7;0
020089.png;True;684;2,76;5,77;0
020092.png;True;122;1,58;1,02;0
020093.png;True;421;1,33;2,27;0
020094.png;True;154;1,18;0,93;0
020095.png;True;154;1,04;0,91;0
020096.png;True;135;1,05;0,7;0
020099.png;True;155;1,04;0,91;0
020100.png;True;154;1,04;0,9;0
020101.png;True;133;1,03;0,69;0
020102.png;True;457;1,03;1,79;0
020103.png;True;137;1,04;0,9;0
020104.png;True;154;1,03;0,9;0
020105.png;True;446;1,03;1,81;0
020106.png;True;158;1,04;0,91;0
020107.png;True;145;1,04;0,91;0
020111.png;True;154;1,03;1,01;0
020112.png;True;228;1,04;1,13;0
020113.png;True;154;1,03;0,9;0
020114.png;True;155;1,05;0,93;0
020115.png;True;154;1,05;0,91;0
020117.png;True;140;1,04;0,91;0
020118.png;True;154;1,04;0,9;0
020120.png;True;155;1,04;0,91;0
020122.png;True;155;1,03;0,91;0
020123.png;True;442;1,05;1,79;0
020124.png;True;228;1,04;1,14;0
020127.png;True;135;1,04;0,91;0
020134.png;True;1053;1,04;3,78;0
020135.png;True;499;2,67;4,41;0
020136.png;True;499;1,73;2,94;0
020138.png;True;157;1,32;1,13;0
020139.png;True;157;1,15;1,02;0
020140.png;True;158;1,05;0,91;0
020141.png;True;154;1,04;0,9;0
020142.png;True;144;1,03;0,9;0
020144.png;True;155;1,04;0,91;0
020146.png;True;154;1,06;0,9;0
020147.png;True;123;1,03;0,7;0
020148.png;True;446;1,03;1,79;0
020150.png;True;128;1,04;0,7;0
020151.png;True;154;1,03;0,91;0
020152.png;True;154;1,03;0,9;0
020153.png;True;154;1,04;0,92;0
020154.png;True;500;1,04;2,02;0
020156.png;True;155;1,03;0,9;0
020157.png;True;224;1,04;1,12;0
020158.png;True;386;1,05;1,58;0
020159.png;True;111;1,04;0,69;0
020161.png;True;266;1,04;1,14;0
020162.png;True;228;1,04;1,13;0
020163.png;True;166;1,06;0,91;0
020166.png;True;150;1,04;0,91;0
020167.png;True;437;1,04;1,79;0
020168.png;True;223;1,06;1,21;0
020169.png;True;155;1,06;0,91;0
020174.png;True;154;1,06;0,91;0
020177.png;True;984;1,06;3,56;0
020178.png;True;155;1,04;0,91;0
020179.png;True;157;1,05;0,91;0
020180.png;True;446;1,04;1,8;0
020181.png;True;160;1,05;0,92;0
020182.png;True;447;1,07;1,83;0
020184.png;True;154;1,04;0,91;0
020185.png;True;228;1,07;1,13;0
020189.png;True;154;1,04;0,91;0
020190.png;True;158;1,1;0,92;0
020191.png;True;155;1,04;0,91;0
020192.png;True;126;1,07;0,71;0
020194.png;True;445;1,04;1,8;0
020195.png;True;338;1,05;1,57;0
020197.png;True;154;1,04;0,91;0
020198.png;True;120;1,05;0,71;0
020199.png;True;154;3,06;2,33;0
020200.png;True;126;1,82;1,19;0
020201.png;True;392;1,53;2,1;0
020202.png;True;154;1,19;1,03;0
020203.png;True;234;1,06;1,16;0
020205.png;True;154;1,04;0,9;0
020206.png;True;154;1,06;0,91;0
020207.png;True;186;1,06;0,92;0
020208.png;True;583;1,04;2,24;0
020209.png;True;155;1,03;0,9;0
020210.png;True;122;1,05;0,7;0
020215.png;True;139;1,03;0,9;0
020216.png;True;120;1,04;0,69;0
020217.png;True;150;1,03;0,9;0
020219.png;True;154;1,04;0,9;0
020220.png;True;142;1,04;0,9;0
020221.png;True;155;1,03;0,9;0
020223.png;True;154;1,03;0,91;0
020224.png;True;123;1,03;0,7;0
020225.png;True;234;1,03;1,13;0
020226.png;True;154;1,03;0,91;0
020230.png;True;154;1,03;0,9;0
020231.png;True;157;1,03;0,91;0
020232.png;True;226;1,03;1,12;0
020234.png;True;444;1,03;1,75;0
020235.png;True;673;1,01;2,6;0
020236.png;True;167;1,02;0,9;0
020238.png;True;228;1,02;1,1;0
020241.png;True;128;1,02;0,68;0
020242.png;True;155;1,01;0,95;0
020243.png;True;178;1,02;0,89;0
020244.png;True;155;1,01;0,89;0
020246.png;True;162;1,04;0,89;0
020248.png;True;137;1,02;0,89;0
020249.png;True;154;1,01;0,89;0
020250.png;True;228;1,28;1,11;0
020252.png;True;150;1,01;0,88;0
020253.png;True;157;1,02;0,89;0
020255.png;True;155;3,07;2,33;0
020256.png;True;121;1,92;1,2;0
020257.png;True;154;1,51;1,33;0
020258.png;True;154;1,31;1,03;0
020259.png;True;155;1,06;0,93;0
020261.png;True;157;1,01;0,88;0
020262.png;True;228;1,01;1,1;0
020263.png;True;158;1,01;0,89;0
020265.png;True;441;1,02;1,75;0
020266.png;True;146;1,02;0,89;0
020267.png;True;121;1,01;0,68;0
020268.png;True;154;1,01;0,88;0
020269.png;True;154;1,03;0,9;0
020270.png;True;237;3,05;2,96;0
020271.png;True;147;1,76;1,54;0
020273.png;True;473;1,5;1,97;0
020275.png;True;157;1,02;0,88;0
020279.png;True;126;1,04;0,7;0
020280.png;True;155;1,01;0,88;0
020281.png;True;135;1,03;0,9;0
020282.png;True;162;1,02;0,89;0
020286.png;True;158;1,01;0,88;0
020287.png;True;154;1,02;0,89;0
020288.png;True;122;1,02;0,86;0
020289.png;True;154;1,06;0,91;0
020290.png;True;155;1,06;0,91;0
020291.png;True;157;1,29;0,89;0
020292.png;True;670;1,01;2,41;0
020294.png;True;154;1,02;0,9;0
020295.png;True;154;1,01;0,88;0
020296.png;True;154;1,01;0,89;0
020298.png;True;135;1,02;0,88;0
020299.png;True;154;1,03;0,88;0
020300.png;True;154;1,02;0,89;0
020302.png;True;499;2,64;4,46;0
020304.png;True;155;1,82;1,39;0
020305.png;True;155;1,32;1,16;0
020307.png;True;154;1,18;1,05;0
020308.png;True;154;1,06;0,93;0
020311.png;True;154;1,03;0,9;0
020312.png;True;223;1,06;1,12;0
020313.png;True;444;1,04;1,79;0
020315.png;True;111;1,03;0,69;0
020317.png;True;664;1,04;2,48;0
020318.png;True;155;1,04;0,91;0
020319.png;True;234;1,03;1,16;0
020320.png;True;584;1,03;2,24;0
020321.png;True;145;1,04;0,91;0
020322.png;True;139;1,03;0,89;0
020323.png;True;154;1,01;0,88;0
020325.png;True;154;1,01;0,89;0
020326.png;True;154;1,02;0,89;0
020327.png;True;228;1,03;1,12;0
020328.png;True;133;1,06;0,69;0
020331.png;True;154;1,01;0,89;0
020332.png;True;2295;1,01;7,93;0
020333.png;True;158;1,01;0,89;0
020335.png;True;154;1,01;0,88;0
020336.png;True;501;1,02;1,97;0
020337.png;True;154;1,01;0,88;0
020338.png;True;155;1,01;0,88;0
020340.png;True;444;1,02;1,75;0
020342.png;True;132;1,01;0,69;0
020343.png;True;154;1,01;0,96;0
020344.png;True;659;1,01;2,4;0
020345.png;True;186;1,01;0,9;0
020346.png;True;154;1,03;0,88;0
020348.png;True;154;1,01;0,88;0
020349.png;True;157;1,02;0,88;0
020351.png;True;158;1,1;0,96;0
020355.png;True;142;1,01;0,87;0
020357.png;True;230;1,01;1,1;0
020358.png;True;157;1,01;0,89;0
020359.png;True;158;1,01;0,89;0
020360.png;True;501;1,02;1,98;0
020361.png;True;136;1,01;0,88;0
020362.png;True;154;1,01;0,88;0
020363.png;True;155;1;1,05;0
020364.png;True;227;1,01;1,1;0
020365.png;True;230;1,02;1,1;0
020366.png;True;231;1;1,1;0
020367.png;True;283;1,02;1,32;0
020368.png;True;157;1,01;0,88;0
020369.png;True;157;1,01;0,89;0
020370.png;True;154;1,03;0,88;0
020371.png;True;138;1;0,88;0
020372.png;True;141;1,01;0,88;0
020373.png;True;154;1,02;0,89;0
020374.png;True;221;1,6;1,17;0
020375.png;True;230;1,01;1,1;0
020376.png;True;136;1,02;0,88;0
020377.png;True;224;1,01;1,1;0
020378.png;True;154;1,02;0,9;0
020379.png;True;154;1,04;0,89;0
020382.png;True;134;1,01;0,68;0
020383.png;True;155;1,01;0,88;0
020384.png;True;140;1,01;0,88;0
020385.png;True;157;1,01;0,89;0
020386.png;True;223;1,01;1,1;0
020387.png;True;125;1,01;1,36;0
020388.png;True;580;1,08;2,29;0
020389.png;True;445;1,02;1,75;0
020390.png;True;155;1,03;0,89;0
020391.png;True;155;1,01;0,88;0
020392.png;True;365;1,01;1,54;0
020395.png;True;409;1,07;1,92;0
020396.png;True;154;1,02;0,88;0
020399.png;True;154;1,08;0,89;0
020401.png;True;154;1,01;0,89;0
